X,Y,Value,VX1,VY1,VX2,VY2,VX3,VY3
0.00114583,0.0447917,233.225,0.00109375,0.00125,0.00109375,0.04375,0.0453125,0.0453125
0.00119792,0.0442708,233.263,0.00125,0.00125,0.00109375,0.04375,0.0453125,0.04375
0.00104167,0.0447917,233.223,0.00109375,0.0009375,0.00109375,0.0453125,0.0453125,0.04375
0.000989583,0.0442708,233.164,0.00109375,0.0009375,0.0009375,0.04375,0.0453125,0.04375
0.00494792,0.0192708,235.218,0.005,0.005,0.00484375,0.01875,0.0203125,0.01875
0.00489583,0.0197917,235.215,0.005,0.00484375,0.00484375,0.0203125,0.0203125,0.01875
0.00473958,0.0223958,234.693,0.00484375,0.0046875,0.0046875,0.021875,0.0234375,0.021875
0.00479167,0.0229167,234.556,0.00484375,0.0046875,0.00484375,0.0234375,0.0234375,0.021875
0.00494792,0.0223958,234.54,0.00484375,0.005,0.005,0.021875,0.021875,0.0234375
0.00489583,0.0229167,234.553,0.005,0.00484375,0.00484375,0.0234375,0.0234375,0.021875
0.00473958,0.0213542,234.946,0.00484375,0.0046875,0.0046875,0.021875,0.021875,0.0203125
0.00479167,0.0208333,234.951,0.0046875,0.00484375,0.00484375,0.0203125,0.0203125,0.021875
0.00494792,0.0213542,234.802,0.005,0.005,0.00484375,0.0203125,0.021875,0.021875
0.00489583,0.0208333,234.948,0.00484375,0.00484375,0.005,0.021875,0.0203125,0.0203125
0.00255208,0.0130208,237.418,0.00265625,0.0025,0.0025,0.0125,0.0140625,0.0125
0.00260417,0.0135417,237.33,0.00265625,0.0025,0.00265625,0.0140625,0.0140625,0.0125
0.00270833,0.0135417,237.329,0.00265625,0.0028125,0.00265625,0.0125,0.0140625,0.0140625
0.00276042,0.0130208,237.403,0.0028125,0.0028125,0.00265625,0.0125,0.0140625,0.0125
0.00494792,0.0145833,236.362,0.005,0.005,0.00484375,0.0140625,0.015625,0.0140625
0.00489583,0.0151042,236.351,0.00484375,0.005,0.00484375,0.0140625,0.015625,0.015625
5.20833e-05,0.0604167,234.411,0.00015625,0,0,0.0609375,0.0609375,0.059375
0.000104167,0.0598958,234.418,0,0.00015625,0.00015625,0.059375,0.059375,0.0609375
